C/A,UNIT,SCP,DATEn,TIMEn,DESCn,ENTRIESn,EXITSn
A002,R051,02-03-01,05-27-11,16:00:00,REGULAR,002878155,004437897,05-27-11,20:00:00,REGULAR,002878647,004438371                                                                                                                                                                                                                                                                                                  
A002,R051,02-03-02,05-21-11,00:00:00,REGULAR,002641127,003618273,05-21-11,04:00:00,REGULAR,002641181,003618312,05-21-11,08:00:00,REGULAR,002641196,003618394,05-21-11,12:00:00,REGULAR,002641307,003618665,05-21-11,16:00:00,REGULAR,002641546,003618964,05-21-11,20:00:00,REGULAR,002641857,003619319,05-22-11,00:00:00,REGULAR,002642038,003619500,05-22-11,04:00:00,REGULAR,002642078,003619549              
A002,R051,02-03-02,05-22-11,08:00:00,REGULAR,002642088,003619611,05-22-11,12:00:00,REGULAR,002642166,003619803,05-22-11,16:00:00,REGULAR,002642361,003620061,05-22-11,20:00:00,REGULAR,002642600,003620326,05-23-11,00:00:00,REGULAR,002642781,003620439,05-23-11,04:00:00,REGULAR,002642796,003620463,05-23-11,08:00:00,REGULAR,002642830,003620715,05-23-11,12:00:00,REGULAR,002643019,003621392              
A002,R051,02-03-02,05-23-11,16:00:00,REGULAR,002643291,003621687,05-23-11,20:00:00,REGULAR,002643834,003622146,05-24-11,00:00:00,REGULAR,002644057,003622290,05-24-11,04:00:00,REGULAR,002644067,003622309,05-24-11,08:00:00,REGULAR,002644111,003622603,05-24-11,12:00:00,REGULAR,002644297,003623289,05-24-11,16:00:00,REGULAR,002644586,003623606,05-24-11,20:00:00,REGULAR,002645197,003624023              
A002,R051,02-03-02,05-25-11,00:00:00,REGULAR,002645459,003624191,05-25-11,04:00:00,REGULAR,002645483,003624203,05-25-11,08:00:00,REGULAR,002645530,003624484,05-25-11,12:00:00,REGULAR,002645706,003625203,05-25-11,16:00:00,REGULAR,002646000,003625464,05-25-11,20:00:00,REGULAR,002646596,003625880,05-26-11,00:00:00,REGULAR,002646852,003626031,05-26-11,04:00:00,REGULAR,002646875,003626041              
A002,R051,02-03-02,05-26-11,08:00:00,REGULAR,002646913,003626312,05-26-11,12:00:00,REGULAR,002647112,003627011,05-26-11,16:00:00,REGULAR,002647414,003627307,05-26-11,20:00:00,REGULAR,002648038,003627685,05-27-11,00:00:00,REGULAR,002648300,003627847,05-27-11,04:00:00,REGULAR,002648332,003627867,05-27-11,08:00:00,REGULAR,002648371,003628116,05-27-11,12:00:00,REGULAR,002648545,003628764              
A002,R051,02-03-02,05-27-11,16:00:00,REGULAR,002648930,003629106,05-27-11,20:00:00,REGULAR,002649440,003629451                                                                                                                                                                                                                                                                                                  
A002,R051,02-03-03,05-21-11,00:00:00,REGULAR,002343637,003067395,05-21-11,04:00:00,REGULAR,002343662,003067410,05-21-11,08:00:00,REGULAR,002343673,003067488,05-21-11,12:00:00,REGULAR,002343741,003067726,05-21-11,16:00:00,REGULAR,002343890,003067931,05-21-11,20:00:00,REGULAR,002344127,003068119,05-22-11,00:00:00,REGULAR,002344258,003068213,05-22-11,04:00:00,REGULAR,002344297,003068234              
A002,R051,02-03-03,05-22-11,08:00:00,REGULAR,002344313,003068297,05-22-11,12:00:00,REGULAR,002344355,003068474,05-22-11,16:00:00,REGULAR,002344466,003068645,05-22-11,20:00:00,REGULAR,002344637,003068807,05-23-11,00:00:00,REGULAR,002344732,003068879,05-23-11,04:00:00,REGULAR,002344740,003068887,05-23-11,08:00:00,REGULAR,002344778,003069188,05-23-11,12:00:00,REGULAR,002344938,003069812              
A002,R051,02-03-03,05-23-11,16:00:00,REGULAR,002345151,003070016,05-23-11,20:00:00,REGULAR,002345698,003070356,05-24-11,00:00:00,REGULAR,002345858,003070442,05-24-11,04:00:00,REGULAR,002345865,003070452,05-24-11,08:00:00,REGULAR,002345890,003070804,05-24-11,12:00:00,REGULAR,002346071,003071394,05-24-11,16:00:00,REGULAR,002346274,003071599,05-24-11,20:00:00,REGULAR,002346843,003071907              
A002,R051,02-03-03,05-25-11,00:00:00,REGULAR,002346994,003072053,05-25-11,04:00:00,REGULAR,002347005,003072063,05-25-11,08:00:00,REGULAR,002347039,003072351,05-25-11,12:00:00,REGULAR,002347213,003072979,05-25-11,16:00:00,REGULAR,002347435,003073167,05-25-11,20:00:00,REGULAR,002347999,003073420,05-26-11,00:00:00,REGULAR,002348170,003073532,05-26-11,04:00:00,REGULAR,002348180,003073538              
A002,R051,02-03-03,05-26-11,08:00:00,REGULAR,002348217,003073874,05-26-11,12:00:00,REGULAR,002348395,003074503,05-26-11,16:00:00,REGULAR,002348572,003074743,05-26-11,20:00:00,REGULAR,002349119,003074991,05-27-11,00:00:00,REGULAR,002349282,003075108,05-27-11,04:00:00,REGULAR,002349298,003075121,05-27-11,08:00:00,REGULAR,002349334,003075395,05-27-11,12:00:00,REGULAR,002349468,003075970              
A002,R051,02-03-03,05-27-11,16:00:00,REGULAR,002349757,003076225,05-27-11,20:00:00,REGULAR,002350181,003076426                                                                                                                                                                                                                                                                                                  

A002,R051,02-03-04,05-22-11,08:00:00,REGULAR,003062387,002005945,05-22-11,12:00:00,REGULAR,003062484,002006049,05-22-11,16:00:00,REGULAR,003062686,002006126,05-22-11,20:00:00,REGULAR,003062948,002006197,05-23-11,00:00:00,REGULAR,003063089,002006221,05-23-11,04:00:00,REGULAR,003063098,002006227,05-23-11,08:00:00,REGULAR,003063163,002006396,05-23-11,12:00:00,REGULAR,003063443,002006711              
A002,R051,02-03-04,05-23-11,16:00:00,REGULAR,003063709,002006782,05-23-11,20:00:00,REGULAR,003064370,002006903,05-24-11,00:00:00,REGULAR,003064588,002006946,05-24-11,04:00:00,REGULAR,003064604,002006955,05-24-11,08:00:00,REGULAR,003064681,002007159,05-24-11,12:00:00,REGULAR,003064994,002007456,05-24-11,16:00:00,REGULAR,003065274,002007562,05-24-11,20:00:00,REGULAR,003066027,002007689              
A002,R051,02-03-04,05-25-11,00:00:00,REGULAR,003066257,002007752,05-25-11,04:00:00,REGULAR,003066272,002007757,05-25-11,08:00:00,REGULAR,003066317,002007944,05-25-11,12:00:00,REGULAR,003066625,002008219,05-25-11,16:00:00,REGULAR,003066950,002008301,05-25-11,20:00:00,REGULAR,003067617,002008409,05-26-11,00:00:00,REGULAR,003067860,002008448,05-26-11,04:00:00,REGULAR,003067874,002008450              
