"","id","time","c","sex1","sex2","job1","job2","job3","job4"
"11847",2114,81,1500,0,1,0,0,0,1
"11848",2114,82,1299,0,1,0,0,0,1
"11849",2114,83,1303,0,1,0,0,0,1
"11850",2114,84,544,0,1,0,0,0,1
"11851",2114,85,1100,0,1,0,0,0,1
"11852",2114,86,1291,0,1,0,0,0,1
"11853",2114,87,2112,0,1,0,0,0,1
"11854",2114,88,1108,0,1,0,0,0,1
"11855",2114,89,214,0,1,0,0,0,1
"11856",2114,90,529,0,1,0,0,0,1
"11857",2114,91,792,0,1,0,0,0,1
"11858",2114,92,533,0,1,0,0,0,1
"11859",2114,93,915,0,1,0,0,0,1
"11860",2114,94,1395,0,1,0,0,0,1
"11861",2114,95,874,0,1,0,0,0,1
"11862",2114,96,606,0,1,0,0,0,1
"11863",2114,97,2020,0,1,0,0,0,1
"11864",2114,98,1205,0,1,0,0,0,1
"11865",2114,99,1239,0,1,0,0,0,1
"11866",2114,100,784,0,1,0,0,0,1
"11867",2114,101,729,0,1,0,0,0,1
"11868",2114,102,831,0,1,0,0,0,1
"11869",2114,103,631,0,1,0,0,0,1
"11870",2114,104,1936,0,1,0,0,0,1
"11871",2114,105,290,0,1,0,0,0,1
"11872",2114,106,693,0,1,0,0,0,1
"11873",2114,107,1224,0,1,0,0,0,1
"11874",2114,108,291,0,1,0,0,0,1
"11875",2114,109,303,0,1,0,0,0,1
"11876",2114,110,942,0,1,0,0,0,1
"11877",2114,111,838,0,1,0,0,0,1
"11878",2114,112,1783,0,1,0,0,0,1
"11879",2114,113,663,0,1,0,0,0,1
"11880",2114,114,3119,0,1,0,0,0,1
"11881",2114,115,732,0,1,0,0,0,1
"11882",2114,116,1664,0,1,0,0,0,1
"11883",2114,117,414,0,1,0,0,0,1
"11884",2114,118,357,0,1,0,0,0,1
"11885",2114,119,1556,0,1,0,0,0,1
"11886",2114,120,442,0,1,0,0,0,1
"11887",2114,121,306,0,1,0,0,0,1
"11888",2114,122,640,0,1,0,0,0,1
"11889",2114,123,500,0,1,0,0,0,1
"11890",2114,124,316,0,1,0,0,0,1
"11891",2114,125,5058,0,1,0,0,0,1
"11892",2114,126,528,0,1,0,0,0,1
"11893",2114,127,615,0,1,0,0,0,1
"11894",2114,128,723,0,1,0,0,0,1
"11895",2114,129,1673,0,1,0,0,0,1
"11896",2114,130,861,0,1,0,0,0,1
"11897",2114,131,310,0,1,0,0,0,1
"11898",2114,132,1142,0,1,0,0,0,1
"11899",2114,133,886,0,1,0,0,0,1
"11900",2114,134,653,0,1,0,0,0,1
"11901",2114,135,1917,0,1,0,0,0,1
"11902",2114,136,1552,0,1,0,0,0,1
"11903",2114,137,317,0,1,0,0,0,1
"11904",2114,138,316,0,1,0,0,0,1
"11905",2114,139,662,0,1,0,0,0,1
"11906",2114,140,1765,0,1,0,0,0,1
"11907",2114,141,2000,0,1,0,0,0,1
"11908",2114,142,172,0,1,0,0,0,1
"11909",2114,143,408,0,1,0,0,0,1
"11910",2114,144,1212,0,1,0,0,0,1
"11911",2114,145,701,0,1,0,0,0,1
"11912",2114,146,998,0,1,0,0,0,1
"11913",2114,147,1116,0,1,0,0,0,1
"11914",2114,148,451,0,1,0,0,0,1
"11915",2114,149,661,0,1,0,0,0,1
"11916",2114,150,1104,0,1,0,0,0,1
"11917",2114,151,1694,0,1,0,0,0,1
"11918",2114,152,1357,0,1,0,0,0,1
"11919",2114,153,520,0,1,0,0,0,1
"11920",2114,154,1329,0,1,0,0,0,1
"11921",2114,155,6,0,1,0,0,0,1
"11922",2114,156,999,0,1,0,0,0,1
"11923",2114,157,700,0,1,0,0,0,1
"11924",2114,158,1603,0,1,0,0,0,1
"11925",2114,159,1538,0,1,0,0,0,1
"11926",2114,160,1886,0,1,0,0,0,1
"11927",2114,161,544,0,1,0,0,0,1
"11928",2114,162,1003,0,1,0,0,0,1
"11929",2114,163,959,0,1,0,0,0,1
"11930",2114,164,430,0,1,0,0,0,1
"11931",2114,165,824,0,1,0,0,0,1
"11932",2114,166,1027,0,1,0,0,0,1
"11933",2114,167,1497,0,1,0,0,0,1
"11934",2114,168,1408,0,1,0,0,0,1
"11935",2114,169,719,0,1,0,0,0,1
"11936",2114,170,1242,0,1,0,0,0,1
"11937",2114,171,258,0,1,0,0,0,1
"11938",2114,172,352,0,1,0,0,0,1
"11939",2114,173,259,0,1,0,0,0,1
"11940",2114,174,1377,0,1,0,0,0,1
"11941",2114,175,607,0,1,0,0,0,1
"11942",2114,176,409,0,1,0,0,0,1
"11943",2114,177,506,0,1,0,0,0,1
"11944",2114,178,2467,0,1,0,0,0,1
"11945",2114,179,418,0,1,0,0,0,1
"11946",2114,180,139,0,1,0,0,0,1
"11947",2114,181,317,0,1,0,0,0,1
"11948",2114,182,348,0,1,0,0,0,1
"11949",2114,183,238,0,1,0,0,0,1
"11950",2114,184,2027,0,1,0,0,0,1
"11951",2119,1,513,0,1,0,0,1,0
"11952",2119,2,6,0,1,0,0,1,0
"11953",2119,3,15,0,1,0,0,1,0
"11954",2119,4,36,0,1,0,0,1,0
"11955",2119,5,6,0,1,0,0,1,0
"11956",2119,6,1177,0,1,0,0,1,0
"11957",2119,7,12,0,1,0,0,1,0
"11958",2119,8,514,0,1,0,0,1,0
"11959",2119,9,6,0,1,0,0,1,0
"11960",2119,10,76,0,1,0,0,1,0
"11961",2119,11,162,0,1,0,0,1,0
"11962",2119,12,79,0,1,0,0,1,0
"11963",2119,13,42,0,1,0,0,1,0
"11964",2119,14,12,0,1,0,0,1,0
"11965",2119,15,12,0,1,0,0,1,0
"11966",2119,16,6,0,1,0,0,1,0
"11967",2119,17,18,0,1,0,0,1,0
"11968",2119,18,634,0,1,0,0,1,0
"11969",2119,19,19,0,1,0,0,1,0
"11970",2119,20,6,0,1,0,0,1,0
"11971",2119,21,48,0,1,0,0,1,0
"11972",2119,22,81,0,1,0,0,1,0
"11973",2119,23,30,0,1,0,0,1,0
"11974",2119,24,18,0,1,0,0,1,0
"11975",2119,25,7,0,1,0,0,1,0
"11976",2119,26,15,0,1,0,0,1,0
"11977",2134,1,3,1,0,0,0,1,0
"11978",2137,1,337,0,1,0,0,0,1
"11979",2137,2,181,0,1,0,0,0,1
"11980",2137,3,182,0,1,0,0,0,1
"11981",2137,4,134,0,1,0,0,0,1
"11982",2137,5,49,0,1,0,0,0,1
"11983",2137,6,90,0,1,0,0,0,1
"11984",2137,7,91,0,1,0,0,0,1
"11985",2137,8,1305,0,1,0,0,0,1
"11986",2137,9,253,0,1,0,0,0,1
"11987",2137,10,386,0,1,0,0,0,1
"11988",2137,11,353,0,1,0,0,0,1
"11989",2137,12,138,0,1,0,0,0,1
"11990",2137,13,60,0,1,0,0,0,1
"11991",2137,14,25,0,1,0,0,0,1
"11992",2137,15,35,0,1,0,0,0,1
"11993",2137,16,65,0,1,0,0,0,1
"11994",2137,17,24,0,1,0,0,0,1
"11995",2137,18,139,0,1,0,0,0,1
"11996",2137,19,83,0,1,0,0,0,1
"11997",2137,20,113,0,1,0,0,0,1
"11998",2137,21,127,0,1,0,0,0,1
"11999",2137,22,7,0,1,0,0,0,1
"12000",2137,23,190,0,1,0,0,0,1
"12001",2137,24,83,0,1,0,0,0,1
"12002",2137,25,46,0,1,0,0,0,1
"12003",2137,26,4,0,1,0,0,0,1
"12004",2137,27,83,0,1,0,0,0,1
"12005",2137,28,35,0,1,0,0,0,1
"12006",2137,29,7,0,1,0,0,0,1
"12007",2137,30,3,0,1,0,0,0,1
"12008",2137,31,44,0,1,0,0,0,1
"12009",2137,32,64,0,1,0,0,0,1
"12010",2137,33,75,0,1,0,0,0,1
"12011",2137,34,21,0,1,0,0,0,1
"12012",2137,35,7,0,1,0,0,0,1
"12013",2137,36,10,0,1,0,0,0,1
"12014",2137,37,323,0,1,0,0,0,1
"12015",2137,38,11,0,1,0,0,0,1
"12016",2137,39,34,0,1,0,0,0,1
"12017",2137,40,34,0,1,0,0,0,1
"12018",2137,41,167,0,1,0,0,0,1
"12019",2137,42,112,0,1,0,0,0,1
"12020",2137,43,21,0,1,0,0,0,1
"12021",2137,44,37,0,1,0,0,0,1
"12022",2137,45,26,0,1,0,0,0,1
"12023",2137,46,40,0,1,0,0,0,1
"12024",2137,47,90,0,1,0,0,0,1
"12025",2137,48,200,0,1,0,0,0,1
"12026",2137,49,113,0,1,0,0,0,1
"12027",2137,50,322,0,1,0,0,0,1
"12028",2137,51,24,0,1,0,0,0,1
"12029",2137,52,185,0,1,0,0,0,1
"12030",2137,53,775,0,1,0,0,0,1
"12031",2137,54,96,0,1,0,0,0,1
"12032",2137,55,12,0,1,0,0,0,1
"12033",2137,56,72,0,1,0,0,0,1
"12034",2137,57,124,0,1,0,0,0,1
"12035",2137,58,22,0,1,0,0,0,1
"12036",2137,59,243,0,1,0,0,0,1
"12037",2137,60,884,0,1,0,0,0,1
"12038",2137,61,70,0,1,0,0,0,1
"12039",2137,62,10,0,1,0,0,0,1
"12040",2137,63,449,0,1,0,0,0,1
"12041",2137,64,95,0,1,0,0,0,1
"12042",2137,65,210,0,1,0,0,0,1
"12043",2137,66,6,0,1,0,0,0,1
"12044",2137,67,162,0,1,0,0,0,1
"12045",2137,68,19,0,1,0,0,0,1
"12046",2137,69,94,0,1,0,0,0,1
"12047",2137,70,22,0,1,0,0,0,1
"12048",2137,71,19,0,1,0,0,0,1
"12049",2137,72,211,0,1,0,0,0,1
"12050",2137,73,8,0,1,0,0,0,1
"12051",2137,74,13,0,1,0,0,0,1
"12052",2137,75,186,0,1,0,0,0,1
"12053",2137,76,288,0,1,0,0,0,1
"12054",2137,77,88,0,1,0,0,0,1
"12055",2137,78,86,0,1,0,0,0,1
"12056",2137,79,278,0,1,0,0,0,1
"12057",2137,80,79,0,1,0,0,0,1
"12058",2137,81,145,0,1,0,0,0,1
"12059",2137,82,8,0,1,0,0,0,1
"12060",2137,83,142,0,1,0,0,0,1
"12061",2137,84,99,0,1,0,0,0,1
"12062",2137,85,4,0,1,0,0,0,1
"12063",2137,86,61,0,1,0,0,0,1
"12064",2137,87,46,0,1,0,0,0,1
"12065",2137,88,73,0,1,0,0,0,1
"12066",2137,89,148,0,1,0,0,0,1
"12067",2137,90,17,0,1,0,0,0,1
"12068",2137,91,10,0,1,0,0,0,1
"12069",2137,92,182,0,1,0,0,0,1
"12070",2137,93,16,0,1,0,0,0,1
"12071",2137,94,11,0,1,0,0,0,1
"12072",2137,95,4,0,1,0,0,0,1
"12073",2137,96,77,0,1,0,0,0,1
"12074",2137,97,356,0,1,0,0,0,1
"12075",2137,98,19,0,1,0,0,0,1
"12076",2137,99,82,0,1,0,0,0,1
"12077",2137,100,19,0,1,0,0,0,1
"12078",2137,101,85,0,1,0,0,0,1
"12079",2137,102,435,0,1,0,0,0,1
"12080",2137,103,254,0,1,0,0,0,1
"12081",2137,104,75,0,1,0,0,0,1
"12082",2137,105,355,0,1,0,0,0,1
"12083",2137,106,773,0,1,0,0,0,1
"12084",2137,107,35,0,1,0,0,0,1
"12085",2137,108,25,0,1,0,0,0,1
"12086",2137,109,247,0,1,0,0,0,1
"12087",2137,110,226,0,1,0,0,0,1
"12088",2137,111,13,0,1,0,0,0,1
"12089",2137,112,202,0,1,0,0,0,1
"12090",2137,113,13,0,1,0,0,0,1
"12091",2137,114,94,0,1,0,0,0,1
"12092",2137,115,346,0,1,0,0,0,1
"12093",2137,116,158,0,1,0,0,0,1
"12094",2137,117,7,0,1,0,0,0,1
"12095",2137,118,167,0,1,0,0,0,1
"12096",2137,119,212,0,1,0,0,0,1
"12097",2137,120,258,0,1,0,0,0,1
"12098",2137,121,12,0,1,0,0,0,1
"12099",2137,122,93,0,1,0,0,0,1
"12100",2137,123,511,0,1,0,0,0,1
"12101",2137,124,178,0,1,0,0,0,1
"12102",2137,125,273,0,1,0,0,0,1
"12103",2137,126,180,0,1,0,0,0,1
"12104",2137,127,205,0,1,0,0,0,1
"12105",2137,128,364,0,1,0,0,0,1
"12106",2137,129,373,0,1,0,0,0,1
"12107",2137,130,10,0,1,0,0,0,1
"12108",2137,131,482,0,1,0,0,0,1
"12109",2137,132,156,0,1,0,0,0,1
"12110",2137,133,347,0,1,0,0,0,1
"12111",2137,134,4203,0,1,0,0,0,1
"12112",2137,135,555,0,1,0,0,0,1
"12113",2137,136,2320,0,1,0,0,0,1
"12114",2137,137,373,0,1,0,0,0,1
"12115",2137,138,321,0,1,0,0,0,1
"12116",2137,139,733,0,1,0,0,0,1
"12117",2137,140,82,0,1,0,0,0,1
"12118",2137,141,195,0,1,0,0,0,1
"12119",2137,142,306,0,1,0,0,0,1
"12120",2144,1,1732,0,1,0,0,0,1
"12121",2144,2,730,0,1,0,0,0,1
"12122",2144,3,1879,0,1,0,0,0,1
"12123",2144,4,724,0,1,0,0,0,1
"12124",2144,5,6984,0,1,0,0,0,1
"12125",2144,6,1574,0,1,0,0,0,1
"12126",2144,7,1343,0,1,0,0,0,1
"12127",2144,8,1273,0,1,0,0,0,1
"12128",2144,9,1560,0,1,0,0,0,1
"12129",2144,10,1205,0,1,0,0,0,1
"12130",2144,11,1471,0,1,0,0,0,1
"12131",2144,12,1994,0,1,0,0,0,1
"12132",2144,13,960,0,1,0,0,0,1
"12133",2144,14,615,0,1,0,0,0,1
"12134",2144,15,641,0,1,0,0,0,1
"12135",2144,16,369,0,1,0,0,0,1
"12136",2144,17,1457,0,1,0,0,0,1
"12137",2144,18,984,0,1,0,0,0,1
"12138",2144,19,758,0,1,0,0,0,1
"12139",2144,20,942,0,1,0,0,0,1
"12140",2144,21,878,0,1,0,0,0,1
"12141",2144,22,2149,0,1,0,0,0,1
"12142",2144,23,1119,0,1,0,0,0,1
"12143",2144,24,1486,0,1,0,0,0,1
"12144",2144,25,1604,0,1,0,0,0,1
"12145",2144,26,1067,0,1,0,0,0,1
"12146",2144,27,984,0,1,0,0,0,1
"12147",2144,28,588,0,1,0,0,0,1
"12148",2144,29,961,0,1,0,0,0,1
"12149",2144,30,1542,0,1,0,0,0,1
"12150",2144,31,1641,0,1,0,0,0,1
"12151",2144,32,198,0,1,0,0,0,1
"12152",2144,33,361,0,1,0,0,0,1
"12153",2144,34,2989,0,1,0,0,0,1
"12154",2144,35,1876,0,1,0,0,0,1
"12155",2144,36,1042,0,1,0,0,0,1
"12156",2144,37,1237,0,1,0,0,0,1
"12157",2144,38,1770,0,1,0,0,0,1
"12158",2144,39,1494,0,1,0,0,0,1
"12159",2144,40,3411,0,1,0,0,0,1
"12160",2144,41,1774,0,1,0,0,0,1
"12161",2144,42,636,0,1,0,0,0,1
"12162",2144,43,1413,0,1,0,0,0,1
"12163",2144,44,786,0,1,0,0,0,1
"12164",2144,45,712,0,1,0,0,0,1
"12165",2144,46,434,0,1,0,0,0,1
"12166",2144,47,1358,0,1,0,0,0,1
"12167",2144,48,1133,0,1,0,0,0,1
"12168",2144,49,552,0,1,0,0,0,1
"12169",2144,50,1935,0,1,0,0,0,1
"12170",2144,51,2100,0,1,0,0,0,1
"12171",2144,52,445,0,1,0,0,0,1
"12172",2144,53,346,0,1,0,0,0,1
"12173",2144,54,272,0,1,0,0,0,1
"12174",2144,55,711,0,1,0,0,0,1
"12175",2144,56,1704,0,1,0,0,0,1
"12176",2144,57,1081,0,1,0,0,0,1
"12177",2144,58,977,0,1,0,0,0,1
"12178",2144,59,1057,0,1,0,0,0,1
"12179",2144,60,1490,0,1,0,0,0,1
"12180",2144,61,273,0,1,0,0,0,1
"12181",2144,62,445,0,1,0,0,0,1
"12182",2144,63,806,0,1,0,0,0,1
"12183",2144,64,536,0,1,0,0,0,1
"12184",2144,65,905,0,1,0,0,0,1
"12185",2144,66,272,0,1,0,0,0,1
"12186",2144,67,596,0,1,0,0,0,1
"12187",2144,68,990,0,1,0,0,0,1
"12188",2144,69,2083,0,1,0,0,0,1
"12189",2144,70,891,0,1,0,0,0,1
"12190",2144,71,504,0,1,0,0,0,1
"12191",2144,72,1161,0,1,0,0,0,1
"12192",2144,73,1025,0,1,0,0,0,1
"12193",2144,74,1142,0,1,0,0,0,1
"12194",2144,75,414,0,1,0,0,0,1
"12195",2144,76,208,0,1,0,0,0,1
"12196",2144,77,413,0,1,0,0,0,1
"12197",2144,78,577,0,1,0,0,0,1
"12198",2144,79,3265,0,1,0,0,0,1
"12199",2144,80,475,0,1,0,0,0,1
"12200",2144,81,1283,0,1,0,0,0,1
"12201",2144,82,120,0,1,0,0,0,1
"12202",2144,83,1096,0,1,0,0,0,1
"12203",2144,84,813,0,1,0,0,0,1
"12204",2144,85,856,0,1,0,0,0,1
"12205",2144,86,461,0,1,0,0,0,1
"12206",2144,87,580,0,1,0,0,0,1
"12207",2144,88,499,0,1,0,0,0,1
"12208",2144,89,373,0,1,0,0,0,1
"12209",2144,90,444,0,1,0,0,0,1
"12210",2144,91,124,0,1,0,0,0,1
"12211",2144,92,265,0,1,0,0,0,1
"12212",2144,93,192,0,1,0,0,0,1
"12213",2144,94,215,0,1,0,0,0,1
"12214",2144,95,288,0,1,0,0,0,1
"12215",2144,96,654,0,1,0,0,0,1
"12216",2144,97,491,0,1,0,0,0,1
"12217",2144,98,490,0,1,0,0,0,1
"12218",2144,99,540,0,1,0,0,0,1
"12219",2144,100,831,0,1,0,0,0,1
"12220",2144,101,454,0,1,0,0,0,1
"12221",2144,102,307,0,1,0,0,0,1
"12222",2144,103,294,0,1,0,0,0,1
"12223",2144,104,457,0,1,0,0,0,1
"12224",2144,105,576,0,1,0,0,0,1
"12225",2144,106,2304,0,1,0,0,0,1
"12226",2144,107,913,0,1,0,0,0,1
"12227",2144,108,391,0,1,0,0,0,1
"12228",2144,109,291,0,1,0,0,0,1
"12229",2144,110,221,0,1,0,0,0,1
"12230",2144,111,59,0,1,0,0,0,1
"12231",2144,112,28,0,1,0,0,0,1
"12232",2144,113,181,0,1,0,0,0,1
"12233",2144,114,1069,0,1,0,0,0,1
"12234",2144,115,342,0,1,0,0,0,1
"12235",2144,116,80,0,1,0,0,0,1
"12236",2144,117,394,0,1,0,0,0,1
"12237",2144,118,115,0,1,0,0,0,1
"12238",2144,119,192,0,1,0,0,0,1
"12239",2144,120,178,0,1,0,0,0,1
"12240",2144,121,295,0,1,0,0,0,1
"12241",2144,122,122,0,1,0,0,0,1
"12242",2144,123,67,0,1,0,0,0,1
"12243",2144,124,618,0,1,0,0,0,1
"12244",2144,125,50,0,1,0,0,0,1
"12245",2144,126,637,0,1,0,0,0,1
"12246",2144,127,468,0,1,0,0,0,1
"12247",2144,128,863,0,1,0,0,0,1
"12248",2144,129,275,0,1,0,0,0,1
"12249",2144,130,919,0,1,0,0,0,1
"12250",2144,131,949,0,1,0,0,0,1
"12251",2144,132,145,0,1,0,0,0,1
"12252",2144,133,752,0,1,0,0,0,1
"12253",2144,134,541,0,1,0,0,0,1
"12254",2144,135,355,0,1,0,0,0,1
"12255",2144,136,159,0,1,0,0,0,1
"12256",2144,137,325,0,1,0,0,0,1
"12257",2144,138,77,0,1,0,0,0,1
"12258",2144,139,151,0,1,0,0,0,1
"12259",2144,140,398,0,1,0,0,0,1
"12260",2144,141,138,0,1,0,0,0,1
"12261",2144,142,61,0,1,0,0,0,1
"12262",2144,143,40,0,1,0,0,0,1
"12263",2144,144,644,0,1,0,0,0,1
"12264",2144,145,258,0,1,0,0,0,1
"12265",2144,146,244,0,1,0,0,0,1
"12266",2144,147,394,0,1,0,0,0,1
"12267",2144,148,52,0,1,0,0,0,1
"12268",2144,149,31,0,1,0,0,0,1
"12269",2144,150,805,0,1,0,0,0,1
"12270",2144,151,526,0,1,0,0,0,1
"12271",2144,152,25,0,1,0,0,0,1
"12272",2144,153,93,0,1,0,0,0,1
"12273",2144,154,130,0,1,0,0,0,1
"12274",2144,155,124,0,1,0,0,0,1
"12275",2144,156,79,0,1,0,0,0,1
"12276",2144,157,368,0,1,0,0,0,1
"12277",2144,158,67,0,1,0,0,0,1
"12278",2144,159,427,0,1,0,0,0,1
"12279",2144,160,205,0,1,0,0,0,1
"12280",2144,161,924,0,1,0,0,0,1
"12281",2144,162,1431,0,1,0,0,0,1
"12282",2144,163,821,0,1,0,0,0,1
"12283",2144,164,375,0,1,0,0,0,1
"12284",2144,165,3138,0,1,0,0,0,1
"12285",2144,166,19286,0,1,0,0,0,1
"12286",2144,167,244,0,1,0,0,0,1
"12287",2144,168,337,0,1,0,0,0,1
"12288",2144,169,697,0,1,0,0,0,1
"12289",2144,170,510,0,1,0,0,0,1
"12290",2144,171,470,0,1,0,0,0,1
"12291",2144,172,624,0,1,0,0,0,1
"12292",2144,173,729,0,1,0,0,0,1
"12293",2148,1,112,0,1,0,1,0,0
"12294",2148,2,268,0,1,0,1,0,0
"12295",2148,3,82,0,1,0,1,0,0
"12296",2148,4,9,0,1,0,1,0,0
"12297",2148,5,304,0,1,0,1,0,0
"12298",2148,6,54,0,1,0,1,0,0
"12299",2148,7,75,0,1,0,1,0,0
"12300",2148,8,1013,0,1,0,1,0,0
"12301",2148,9,1635,0,1,0,1,0,0
"12302",2148,10,2674,0,1,0,1,0,0
"12303",2148,11,1016,0,1,0,1,0,0
"12304",2148,12,1699,0,1,0,1,0,0
"12305",2148,13,1137,0,1,0,1,0,0
"12306",2148,14,1050,0,1,0,1,0,0
"12307",2148,15,1964,0,1,0,1,0,0
"12308",2148,16,1540,0,1,0,1,0,0
"12309",2148,17,471,0,1,0,1,0,0
"12310",2148,18,665,0,1,0,1,0,0
"12311",2148,19,1765,0,1,0,1,0,0
"12312",2148,20,727,0,1,0,1,0,0
"12313",2148,21,445,0,1,0,1,0,0
"12314",2148,22,670,0,1,0,1,0,0
"12315",2148,23,782,0,1,0,1,0,0
"12316",2148,24,608,0,1,0,1,0,0
"12317",2148,25,1051,0,1,0,1,0,0
"12318",2148,26,533,0,1,0,1,0,0
"12319",2148,27,138,0,1,0,1,0,0
"12320",2148,28,452,0,1,0,1,0,0
"12321",2148,29,538,0,1,0,1,0,0
"12322",2148,30,663,0,1,0,1,0,0
"12323",2148,31,1354,0,1,0,1,0,0
"12324",2148,32,231,0,1,0,1,0,0
"12325",2148,33,532,0,1,0,1,0,0
"12326",2148,34,767,0,1,0,1,0,0
"12327",2148,35,360,0,1,0,1,0,0
"12328",2148,36,801,0,1,0,1,0,0
"12329",2148,37,2096,0,1,0,1,0,0
"12330",2148,38,623,0,1,0,1,0,0
"12331",2148,39,999,0,1,0,1,0,0
"12332",2148,40,703,0,1,0,1,0,0
"12333",2148,41,224,0,1,0,1,0,0
"12334",2148,42,246,0,1,0,1,0,0
"12335",2148,43,347,0,1,0,1,0,0
"12336",2148,44,1967,0,1,0,1,0,0
"12337",2148,45,1506,0,1,0,1,0,0
"12338",2148,46,1887,0,1,0,1,0,0
"12339",2148,47,2077,0,1,0,1,0,0
"12340",2148,48,1044,0,1,0,1,0,0
"12341",2148,49,604,0,1,0,1,0,0
"12342",2148,50,1217,0,1,0,1,0,0
"12343",2148,51,425,0,1,0,1,0,0
"12344",2148,52,721,0,1,0,1,0,0
"12345",2148,53,545,0,1,0,1,0,0
"12346",2148,54,987,0,1,0,1,0,0
"12347",2148,55,463,0,1,0,1,0,0
"12348",2148,56,811,0,1,0,1,0,0
"12349",2148,57,184,0,1,0,1,0,0
"12350",2148,58,1641,0,1,0,1,0,0
"12351",2148,59,1802,0,1,0,1,0,0
"12352",2148,60,891,0,1,0,1,0,0
"12353",2148,61,645,0,1,0,1,0,0
"12354",2148,62,2345,0,1,0,1,0,0
"12355",2148,63,977,0,1,0,1,0,0
"12356",2148,64,325,0,1,0,1,0,0
"12357",2148,65,333,0,1,0,1,0,0
"12358",2148,66,379,0,1,0,1,0,0
"12359",2148,67,1616,0,1,0,1,0,0
"12360",2148,68,487,0,1,0,1,0,0
"12361",2148,69,317,0,1,0,1,0,0
"12362",2148,70,130,0,1,0,1,0,0
"12363",2148,71,375,0,1,0,1,0,0
"12364",2148,72,1219,0,1,0,1,0,0
"12365",2148,73,627,0,1,0,1,0,0
"12366",2148,74,144,0,1,0,1,0,0
"12367",2148,75,933,0,1,0,1,0,0
"12368",2148,76,166,0,1,0,1,0,0
"12369",2148,77,1410,0,1,0,1,0,0
"12370",2148,78,788,0,1,0,1,0,0
"12371",2148,79,981,0,1,0,1,0,0
"12372",2148,80,448,0,1,0,1,0,0
"12373",2148,81,1176,0,1,0,1,0,0
"12374",2148,82,572,0,1,0,1,0,0
"12375",2148,83,506,0,1,0,1,0,0
"12376",2148,84,788,0,1,0,1,0,0
"12377",2148,85,386,0,1,0,1,0,0
"12378",2148,86,603,0,1,0,1,0,0
"12379",2148,87,608,0,1,0,1,0,0
"12380",2148,88,918,0,1,0,1,0,0
"12381",2148,89,641,0,1,0,1,0,0
"12382",2148,90,165,0,1,0,1,0,0
"12383",2148,91,783,0,1,0,1,0,0
"12384",2148,92,499,0,1,0,1,0,0
"12385",2148,93,199,0,1,0,1,0,0
"12386",2148,94,1605,0,1,0,1,0,0
"12387",2148,95,970,0,1,0,1,0,0
"12388",2148,96,544,0,1,0,1,0,0
"12389",2148,97,515,0,1,0,1,0,0
"12390",2148,98,516,0,1,0,1,0,0
"12391",2148,99,473,0,1,0,1,0,0
"12392",2148,100,393,0,1,0,1,0,0
"12393",2148,101,356,0,1,0,1,0,0
"12394",2148,102,229,0,1,0,1,0,0
"12395",2148,103,265,0,1,0,1,0,0
"12396",2148,104,54,0,1,0,1,0,0
"12397",2148,105,129,0,1,0,1,0,0
"12398",2148,106,851,0,1,0,1,0,0
"12399",2148,107,232,0,1,0,1,0,0
"12400",2148,108,778,0,1,0,1,0,0
"12401",2148,109,321,0,1,0,1,0,0
"12402",2148,110,232,0,1,0,1,0,0
"12403",2148,111,140,0,1,0,1,0,0
"12404",2148,112,395,0,1,0,1,0,0
"12405",2148,113,294,0,1,0,1,0,0
"12406",2148,114,232,0,1,0,1,0,0
"12407",2148,115,321,0,1,0,1,0,0
"12408",2148,116,232,0,1,0,1,0,0
"12409",2148,117,140,0,1,0,1,0,0
"12410",2148,118,395,0,1,0,1,0,0
"12411",2148,119,294,0,1,0,1,0,0
"12412",2155,1,16,0,1,0,0,1,0
"12413",2155,2,197,0,1,0,0,1,0
"12414",2155,3,12,0,1,0,0,1,0
"12415",2155,4,163,0,1,0,0,1,0
"12416",2155,5,16,0,1,0,0,1,0
"12417",2155,6,968,0,1,0,0,1,0
"12418",2155,7,1908,0,1,0,0,1,0
"12419",2155,8,20,0,1,0,0,1,0
"12420",2155,9,115,0,1,0,0,1,0
"12421",2155,10,92,0,1,0,0,1,0
"12422",2155,11,145,0,1,0,0,1,0
"12423",2155,12,133,0,1,0,0,1,0
"12424",2155,13,97,0,1,0,0,1,0
"12425",2155,14,40,0,1,0,0,1,0
"12426",2155,15,46,0,1,0,0,1,0
"12427",2155,16,55,0,1,0,0,1,0
"12428",2155,17,25,0,1,0,0,1,0
"12429",2155,18,94,0,1,0,0,1,0
"12430",2155,19,49,0,1,0,0,1,0
"12431",2155,20,37,0,1,0,0,1,0
"12432",2155,21,94,0,1,0,0,1,0
"12433",2155,22,41,0,1,0,0,1,0
"12434",2155,23,16,0,1,0,0,1,0
"12435",2155,24,10,0,1,0,0,1,0
"12436",2155,25,16,0,1,0,0,1,0
"12437",2155,26,10,0,1,0,0,1,0
"12438",2155,27,22,0,1,0,0,1,0
"12439",2155,28,22,0,1,0,0,1,0
"12440",2155,29,120,0,1,0,0,1,0
"12441",2155,30,193,0,1,0,0,1,0
"12442",2155,31,177,0,1,0,0,1,0
"12443",2155,32,151,0,1,0,0,1,0
"12444",2155,33,45,0,1,0,0,1,0
"12445",2155,34,70,0,1,0,0,1,0
"12446",2155,35,4,0,1,0,0,1,0
"12447",2155,36,30,0,1,0,0,1,0
"12448",2155,37,79,0,1,0,0,1,0
